image_path,ground_truth,predicted_class,segmented_image,mask,structural_assessment
hurricane_dataset/damage/-95.62302199999999_29.774227000000003.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183129.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183129.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/damage/-96.94607099999999_28.711025.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-96_segmented_20260603_183129.png,./outputs/hurricane_v1/images/masks/-96_mask_20260603_183129.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.643473_29.836863.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183129.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183129.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/damage/-95.657569_29.834664.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183130.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183130.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/no_damage/-95.268467_29.604840000000003.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183130.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183130.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/no_damage/-95.65332_29.831654999999998.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183130.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183130.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-95.611125_29.759407.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183130.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183130.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.533699_29.747637.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183130.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183130.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.594639_29.754072999999998.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183130.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183130.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/no_damage/-95.27249599999999_29.604635.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183131.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183131.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-95.335302_29.584218.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183131.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183131.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.641674_29.841607.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183131.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183131.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.125087_30.029802.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183131.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183131.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-93.74343_30.073094.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-93_segmented_20260603_183131.png,./outputs/hurricane_v1/images/masks/-93_mask_20260603_183131.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.63314_29.778469.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183132.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183132.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/damage/-93.662047_30.206481.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-93_segmented_20260603_183132.png,./outputs/hurricane_v1/images/masks/-93_mask_20260603_183132.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The surrounding"
hurricane_dataset/damage/-96.92171_28.462028999999998.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-96_segmented_20260603_183132.png,./outputs/hurricane_v1/images/masks/-96_mask_20260603_183132.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The surrounding"
hurricane_dataset/no_damage/-96.978739_28.829337.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-96_segmented_20260603_183132.png,./outputs/hurricane_v1/images/masks/-96_mask_20260603_183132.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/no_damage/-96.941513_28.715459000000003.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-96_segmented_20260603_183132.png,./outputs/hurricane_v1/images/masks/-96_mask_20260603_183132.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-95.07975_30.029456.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183132.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183132.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/no_damage/-95.644483_29.836958000000003.jpeg,no_damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183133.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183133.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/damage/-95.633815_29.838890000000003.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183133.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183133.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/damage/-96.98310500000001_28.795983000000003.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-96_segmented_20260603_183252.png,./outputs/hurricane_v1/images/masks/-96_mask_20260603_183252.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the roof of the building is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/no_damage/-95.630581_29.859933.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183253.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183253.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/no_damage/-95.283401_29.610532.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183253.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183253.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-93.979989_29.901406.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-93_segmented_20260603_183253.png,./outputs/hurricane_v1/images/masks/-93_mask_20260603_183253.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and deformations on the building's surface, which are indicative of"
hurricane_dataset/damage/-95.107475_29.508249.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183253.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183253.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.629696_29.860538000000002.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183253.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183253.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.639326_29.842013.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183254.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183254.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/damage/-95.56574599999999_29.758288.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183254.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183254.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/damage/-95.57900699999999_29.985985999999997.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183254.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183254.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/damage/-95.59660799999999_29.758255.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183254.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183254.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/no_damage/-95.087765_29.846653000000003.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183254.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183254.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-95.482501_29.771315.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183254.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183254.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/damage/-95.551802_29.759748.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183255.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183255.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/no_damage/-95.25757_30.032967.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183255.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183255.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-95.38311999999999_29.762905.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183255.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183255.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/no_damage/-95.643879_29.83891.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183255.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183255.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-95.640052_29.858753999999998.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183255.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183255.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/no_damage/-95.233046_30.024834000000002.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183256.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183256.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-95.506843_29.748957.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183256.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183256.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.632125_29.838913.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183256.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183256.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/no_damage/-95.633688_29.843515999999997.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183256.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183256.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-96.920353_28.679781.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-96_segmented_20260603_183256.png,./outputs/hurricane_v1/images/masks/-96_mask_20260603_183256.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/damage/-95.64529_29.833261.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183256.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183256.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/no_damage/-95.08681700000001_29.829059.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183257.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183257.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-95.59318_29.763389.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183257.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183257.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.272467_30.060665000000004.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183257.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183257.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.64280699999999_29.842508000000002.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183257.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183257.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/no_damage/-96.996354_28.521613000000002.jpeg,no_damage,damage,./outputs/hurricane_v1/images/segmented/-96_segmented_20260603_183257.png,./outputs/hurricane_v1/images/masks/-96_mask_20260603_183257.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and deformations on the building's surface, which are indicative of"
hurricane_dataset/damage/-96.879708_28.504909.jpeg,damage,no_damage,./outputs/hurricane_v1/images/segmented/-96_segmented_20260603_183257.png,./outputs/hurricane_v1/images/masks/-96_mask_20260603_183257.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-96.88803100000001_28.45852.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-96_segmented_20260603_183258.png,./outputs/hurricane_v1/images/masks/-96_mask_20260603_183258.png,"Based on the DINOv2's prediction, the building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The surrounding area also"
hurricane_dataset/damage/-96.987747_28.489092.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-96_segmented_20260603_183258.png,./outputs/hurricane_v1/images/masks/-96_mask_20260603_183258.png,"Based on the DINOv2's prediction, the building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The surrounding area also"
hurricane_dataset/damage/-95.627732_29.857837.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183258.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183258.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/damage/-95.154036_30.026666.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183418.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183418.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and deformations on the building's surface, which are indicative of"
hurricane_dataset/damage/-93.972422_29.901229999999998.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-93_segmented_20260603_183418.png,./outputs/hurricane_v1/images/masks/-93_mask_20260603_183418.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/damage/-95.57561199999999_29.760444.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183418.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183418.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and deformations on the building's surface, which are indicative of"
hurricane_dataset/damage/-95.12361999999999_29.969093.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183418.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183418.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and deformations on the building's surface, which are indicative of"
hurricane_dataset/no_damage/-95.083926_29.88393.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183418.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183418.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/no_damage/-95.63910200000001_29.838984000000004.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183419.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183419.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-95.62689499999999_29.85908.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183419.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183419.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/damage/-95.27709_29.594696999999996.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183419.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183419.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/no_damage/-95.63293_29.845289.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183419.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183419.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-95.64103100000001_29.860135999999997.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183419.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183419.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/damage/-93.983924_30.129129.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-93_segmented_20260603_183419.png,./outputs/hurricane_v1/images/masks/-93_mask_20260603_183419.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, deformations, and possible"
hurricane_dataset/damage/-96.884171_28.653901.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-96_segmented_20260603_183420.png,./outputs/hurricane_v1/images/masks/-96_mask_20260603_183420.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is the presence of visible cracks and structural deformations in the building's facade. These signs"
hurricane_dataset/damage/-95.515617_29.744705.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183420.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183420.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.57204399999999_29.760097.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183420.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183420.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/no_damage/-95.633268_29.850793.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183420.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183420.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-95.603708_29.764440000000004.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183420.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183420.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.63619200000001_29.841446.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183420.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183420.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/no_damage/-95.15901_30.027015999999996.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183421.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183421.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
hurricane_dataset/damage/-95.640211_29.8438.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183421.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183421.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/damage/-95.65892099999999_29.835473999999998.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183421.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183421.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/damage/-95.633688_29.843515999999997.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183421.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183421.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/damage/-95.616435_29.767902000000003.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183421.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183421.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/damage/-95.061933_30.055275.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183422.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183422.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/damage/-93.791614_30.038536999999998.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-93_segmented_20260603_183422.png,./outputs/hurricane_v1/images/masks/-93_mask_20260603_183422.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the building's roof is visibly torn and the walls are also showing signs of damage. The presence"
hurricane_dataset/damage/-95.57427_29.758871999999997.jpeg,damage,damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183422.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183422.png,"Based on the DINOv2's prediction, the segmented building appears to be damaged. The reasoning behind this conclusion is that the image shows visible signs of structural damage, such as cracks, debris, and possible"
hurricane_dataset/no_damage/-95.089349_29.824802000000002.jpeg,no_damage,no_damage,./outputs/hurricane_v1/images/segmented/-95_segmented_20260603_183422.png,./outputs/hurricane_v1/images/masks/-95_mask_20260603_183422.png,"Based on the DINOv2's prediction of no_damage, it is likely that the segmented building in the image is intact. The model has analyzed the image and determined that there is no visible damage to the building"
